Word,Label
qhs,B-FREQUENCY
OS,B-ROUTE
,O
,O
last,O
night,O
Prednisolone,B-DRUG
3x/day,B-FREQUENCY
OS,B-ROUTE
,O
,O
today,O
Eye,B-DRUG USE
meds:,I-DRUG USE
Patched,O
OD,B-DRUG
Polytrim,B-ROUTE
qid,O
OD,B-DRUG
,B-FREQUENCY
this,B-ROUTE
am,O
by,O
tech,O
Prednisolone,B-DRUG
Q2H,B-FREQUENCY
**,O
OD,B-ROUTE
this,O
am,O
by,O
tech,O
Lumigan,B-DRUG
QHS,B-FREQUENCY
OU,B-ROUTE
last,O
night,O
Combigan,B-DRUG
y,O
OS,B-ROUTE
this,O
am,O
Eye,B-DRUG USE
Meds:,I-DRUG USE
Cosopt,B-DRUG
2x/day,B-ROUTE
both,I-ROUTE
eyes,I-ROUTE
,O
,O
6,O
am,O
Alphagan,B-DRUG
P,I-DRUG
3x/day,B-ROUTE
left,I-ROUTE
eye,I-ROUTE
,O
6,O
am,O
",then",O
at,O
noon,O
Xalatan,B-DRUG
hs,B-FREQUENCY
OU,B-ROUTE
,O
,O
9,O
pm,O
Current,B-DRUG USE
Outpatient,I-DRUG USE
Medications,I-DRUG USE
(Ophthalmic,O
Medications),O
timolol,B-DRUG
INSTILL,O
ONE,B-DOSAGE
****,I-DOSAGE
INTO,O
BOTH,B-ROUTE
EYES,I-ROUTE
EVERY,B-FREQUENCY
MORNING,I-FREQUENCY
travoprost,B-DRUG
Instill,O
1,B-DOSAGE
drop,I-DOSAGE
into,O
both,B-ROUTE
eyes,I-ROUTE
once,B-FREQUENCY
daily,I-FREQUENCY
at,O
bedtime.,O
Eye,B-DRUG USE
Meds:,I-DRUG USE
Travatan,O
qhs,B-DRUG
OS,B-FREQUENCY
,B-ROUTE
,O
9:30pm,O
Dorzolamide,B-DRUG
(BID),B-FREQUENCY
**,B-ROUTE
,O
,O
**,O
"9:30pm,",O
been,O
doing,O
them,O
in,O
the,O
PM,O
only,O
Current,B-DRUG USE
Ocular,I-DRUG USE
Meds:,I-DRUG USE
OD,O
with,B-ROUTE
patch/shield,O
PF,B-DRUG
timoptic,I-DRUG
qam,B-FREQUENCY
OS,B-ROUTE
,O
,O
8am,O
Vyzulta,B-DRUG
qhs,B-FREQUENCY
**,B-ROUTE
,O
,O
******,O
Diamox,B-DRUG
500,B-STRENGTH
SR,I-STRENGTH
mg,I-STRENGTH
bid,B-FREQUENCY
,O
,O
10am,O
Restasis,B-DRUG
2x/day,B-FREQUENCY
OS,B-ROUTE
,O
,O
Eye,B-DRUG USE
medications:,I-DRUG USE
Zioptan,B-DRUG
qhs,B-FREQUENCY
OU,B-ROUTE
,O
,O
3:30AM,O
PFATs,B-DRUG
prn,B-FREQUENCY
OU,B-ROUTE
HPI:,O
******,O
*,O
********,O
"(********),",O
85,O
y.o.,O
year,O
old,O
male,O
retired,O
businessman,O
now,O
an,O
educator,O
and,O
fundraiser,O
from,O
VANCOUVER,O
:,O
Patient,O
presents,O
with:,O
Medical,O
Eye,O
Examination,O
Pt,O
here,O
for,O
glaucoma,O
"f/u,",O
"HVF,",O
***,O
Vision,O
seems,O
pretty,O
good,O
with,O
new,O
Mrx.,O
Taking,B-DRUG USE
Latanoprost,B-DRUG
qHS,B-FREQUENCY
OU,B-ROUTE
last,O
at,O
*********,O
cosopt,B-DRUG
BID,B-FREQUENCY
OU,B-ROUTE
last,O
at,O
6:45am,O
MD,O
history:,O
vision,O
is,O
good,O
with,O
his,O
new,O
prescription.,O
Appt,O
notes,O
at,O
time,O
of,O
scheduling:,O
*no,O
copay,O
HVF,O
24,O
2,O
Medicare,O
TD,O
Plan,O
1.,O
POAG,O
OS>OD,O
,O
,O
LAST,O
**,O
**/****,O
"unreliable,",O
will,O
defer,O
for,O
now,O
,O
,O
LAST,O
***,O
*/*/**:,O
possible,O
progression,O
OS>OD,O
,O
,O
Last,O
Photo,O
**/**/****,O
,O
,O
grade,O
"3,",O
1+,O
pig,O
**/**/****,O
grade,O
"3,",O
1+,O
pig,O
**/**/****,O
,O
,O
discussed,O
laser,O
versus,O
adding,O
a,O
"drop,",O
patient,O
******,O
SLT,O
,O
,O
schedule,O
SLT,O
OS,O
and,O
then,O
OD,O
,O
,B-DRUG USE
continue,B-DRUG
latanoprost,B-FREQUENCY
QHS,B-ROUTE
OU,I-ROUTE
2.,O
Cataracts,O
OU,O
,O
,O
not,O
visually,O
significant.,O
3.,O
Hx,O
of,O
"retinopexy,",O
dilated,O
for,O
on,O
and,O
off,O
floaters,O
,O
,O
SDE,O
,O
,O
no,O
**,O
RH,O
RT,O
OU,O
Chief,O
Complaint:,O
Follow,O
up,O
visit,O
6,O
month,O
follow,O
up,O
+,O
***,O
Patient,O
denies,O
any,O
eye,O
pain.,O
No,O
vision,O
"change,",O
but,O
he,O
thinks,O
he,O
needs,O
new,O
glasses.,O
Good,B-ADHERENCE
drop,I-ADHERENCE
compliance.,I-ADHERENCE
Eye,B-DRUG USE
meds:,I-DRUG USE
Latanoprost,B-DRUG
qhs,B-FREQUENCY
OU,B-ROUTE
,O
,O
10:30pm,O
Glaucoma,O
Diagnosis:,O
POAG,O
OD>OS,O
HPI:,O
***,O
*,O
********,O
is,O
a,O
78,O
y.o.,O
female,O
Pt,O
being,O
referred,O
by,O
Dr.********,O
for,O
a,O
Glaucoma,O
Eval,O
,O
,O
Pt,O
was,O
diagnosed,O
with,O
Glaucoma,O
2,O
years,O
"ago,",O
also,O
sees,O
Dr.*****.,O
Here,O
with,O
daughter,O
*****,O
States,O
that,O
before,O
her,O
cataract,O
sx,O
she,O
already,O
had,O
"""bad""",O
vision,O
but,O
after,O
the,O
sx,O
it,O
has,O
gotten,O
worse.,O
Shortly,O
after,O
the,O
sx,O
she,O
had,O
to,O
go,O
to,O
the,O
emergency,O
room,O
for,O
"pain,",O
and,O
says,O
that,O
after,O
a,O
while,O
the,O
pain,O
got,O
better,O
but,O
the,O
vision,O
did,O
not.,O
Feels,O
like,O
both,O
eyes,O
are,O
off,O
balance,O
&,O
feels,O
dizzy,O
that,O
comes,O
and,O
goes.,O
Her,O
OD,O
tears,O
a,O
lot.,O
Does,O
not,B-DRUG STOP
use,I-DRUG STOP
any,I-DRUG STOP
AT's.,O
Denies,B-DRUG
any,O
eye,O
pain/discomfort.,O
OS,O
is,O
fine.,O
MD,O
HPI:,O
no,O
eye,O
"pain,",O
but,O
vision,O
has,O
been,O
poor,O
OD,O
since,O
cataract,O
surgery.,O
Per,O
patient,O
and,O
"daughter,",O
had,O
eye,O
pain,O
post,O
phaco/IOL,O
OD.,O
Unsure,O
if,O
this,O
was,O
due,O
to,O
ocular,O
hypertension.,O
May,O
have,O
had,O
some,O
bleeding,O
during,O
surgery,O
as,O
"well,",O
per,O
daughter.,O
*******,O
if,O
surgery,O
had,O
any,O
effect,O
on,O
visin.,O
Eye,B-DRUG USE
medications:,I-DRUG USE
Timolol,B-DRUG
qam,B-FREQUENCY
OU,B-ROUTE
,O
,O
8:15am,O
Latanoprost,B-DRUG
qhs,B-FREQUENCY
OU,B-ROUTE
,O
,O
11:30pm,O
Subjective,O
Referred,O
by,O
****,O
*,O
***********,O
****,O
*,O
*****,O
is,O
a,O
62,O
y.o.,O
female,O
6,O
weeks,O
+,O
***,O
Pt,O
states,O
that,O
in,O
the,O
last,O
couple,O
months,O
she,O
feels,O
like,O
her,O
vision,O
has,O
gotten,O
more,O
"blurry,",O
states,O
that,O
its,O
getting,O
worse.,O
C/o,O
of,O
being,O
bothered,O
by,O
glare,O
from,O
"lights,",O
as,O
well,O
as,O
headlights.,O
No,O
pain,O
and/or,O
discomfort.,O
Currently,O
on,O
no,O
drops.,O
Eye,B-DRUG USE
meds:,I-DRUG USE
Zioptan,B-DRUG
0.0015,B-STRENGTH
QHS,B-FREQUENCY
OU,B-ROUTE
,B-DRUG STOP
stopped,I-DRUG STOP
8,O
10,O
weeks,O
ago.,O
Lumify,B-DRUG
PRN,B-FREQUENCY
for,O
redness,O
Assessment,O
1.,O
POAG,O
OU,O
,O
,O
average,O
"CCT,",O
advanced,O
cupping.,O
,O
,O
LAST,O
GVF,O
**/*/****,O
,O
,O
**,O
"fluctuating,",O
but,O
stable,O
to,O
2015,O
,O
,O
No,O
***,O
,O
,O
PHOTOS,O
**/****,O
,O
,O
s/p,O
SLT,O
OD,O
*/****,O
,O
,O
good,O
IOP,O
today,O
"OU,",O
vision,O
stable,O
,O
,B-DRUG USE
continue,B-DRUG
latanoprost,B-FREQUENCY
QHS,B-ROUTE
OU,I-ROUTE
,O
,B-DRUG USE
continue,B-DRUG
brimonidine,B-FREQUENCY
BID,B-ROUTE
OU,I-ROUTE
,O
,O
could,O
consider,O
SLT,O
OS,O
in,O
future,O
2.,O
H/o,O
HRVO,O
OS,O
,O
,O
with,O
thickened,O
"macula,",O
chronic,O
cystic,O
changes.,O
,O
,O
had,O
previously,O
received,O
several,O
Avastin,O
injections,O
with,O
***,O
"******,",O
but,O
refused,O
further,O
treatment,O
/,O
lost,O
to,O
follow,O
up,O
since,O
2015.,O
Still,O
not,O
interested,O
in,O
treatment.,O
3.,O
*************,O
**,O
,O
,O
vision,O
worsening,O
at,O
near,O
,O
,O
recommend,O
optom,O
for,O
MRx,O
4.,O
Ocular,O
pain,O
possible,O
neuropathic,O
pain,O
OS,O
,O
,O
saw,O
resident,O
"clinic,",O
suggested,B-DRUG
gabapentin,I-DRUG
but,O
patient,O
not,O
taking,O
because,O
PCP,O
concern.,O
Follow,O
up,O
next,O
month,O
with,O
COA.,O
Subjective,O
Referred,O
by,O
*****,O
*,O
*******,O
*******,O
*,O
******,O
is,O
a,O
61,O
y.o.,O
male,O
3,O
month,O
+,O
**,O
+,O
***,O
States,O
that,O
fine,O
details,O
are,O
becoming,O
more,O
difficult,O
to,O
see.,O
Notices,O
black,O
flashing,O
in,O
the,O
OS,O
that,O
goes,O
across,O
his,O
vision.,O
**,O
***********,O
sharp,O
pain,O
that,O
lasts,O
3,O
5,O
minutes,O
once,O
a,O
day,O
but,O
not,O
everyday.,B-***
Eyes,I-***
burn,I-***
with,O
the,O
glaucoma,O
drops.,O
Eye,B-DRUG USE
meds:,I-DRUG USE
Cosopt,B-DRUG
2x/day,B-FREQUENCY
OU,B-ROUTE
,O
,O
4:30am,O
Lumigan,B-DRUG
QHS,B-FREQUENCY
OS,B-ROUTE
,O
,O
10pm,O
Brimonidine,B-DRUG
BID,B-FREQUENCY
OS,B-ROUTE
,O
,O
4:35am,O
Prednisolone,B-DRUG
q/day,B-FREQUENCY
OD,B-ROUTE
,O
,O
4:45am,O
Rhopressa,B-DRUG
daily,B-FREQUENCY
OS,B-ROUTE
,O
,O
4:50am,O
PF,B-DRUG
AT,I-DRUG
BID,B-FREQUENCY
OU,B-ROUTE
HPI:,O
******,O
****,O
"(********),",O
63,O
y.o.,O
year,O
old,O
female,O
from,O
*****,O
:,O
Patient,O
presents,O
with:,O
Follow,O
up,O
visit,O
Pt,O
here,O
today,O
for,O
follow,O
up,O
"POAG,",O
today,O
HVF.,O
Pt,O
said,O
doing,O
OK,B-ADHERENCE
with,I-ADHERENCE
eye,I-ADHERENCE
"drops,",I-ADHERENCE
no,O
new,O
changes,O
noticed.,O
Cosopt,B-DRUG
BID:,B-FREQUENCY
****,O
drop,O
at,O
6:50,O
AM,O
ou,B-ROUTE
TODAY,O
Latanoprost,B-DRUG
qHS:,B-FREQUENCY
last,O
drop,O
at,O
9:30,O
pm,O
OU,B-ROUTE
Last,O
night,O
she,O
felt,O
she,O
could,O
not,O
see,O
well,O
out,O
of,O
OS,O
while,O
reading,O
and,O
felt,O
she,O
saw,O
a,O
film,O
of,O
****,O
lines,O
of,O
color,O
that,O
lasted,O
1,O
minute,O
then,O
went,O
away.,O
Pressure,O
sensation,O
today,O
OS.,O
Has,O
happened,O
in,O
both,O
eyes,O
separately,O
in,O
previous,O
episodes.,O
Plan:,O
Continue,B-DRUG USE
Cosopt,B-DRUG
BID,B-FREQUENCY
and,O
Latanoprost,B-DRUG
qHS,B-FREQUENCY
*****,B-DRUG
3,I-DRUG
fatty,I-DRUG
acids,I-DRUG
1000,B-STRENGTH
mg,I-STRENGTH
of,O
EPA,O
and,O
DHA,O
Preservative,B-DRUG
Artificial,I-DRUG
Tear,I-DRUG
**,O
6month,O
DFE,O
with,O
***,O
ONH,O
Glaucoma,O
Diagnosis:,O
Referred,O
by:,O
*****,O
******,O
Primary,O
open,O
angle,O
glaucoma,O
OU,O
HPI:,O
*****,O
*,O
*****,O
is,O
a,O
66,O
y.o.,O
male,O
6,O
months,O
+VF+DFE,O
OU,O
Patient,O
says,O
that,O
right,O
eye,O
is,O
about,O
a,O
*/**,O
today.,O
He,O
says,O
that,O
he,O
has,O
had,O
pain,O
4,O
6,O
weeks,O
in,O
that,O
"eye,",O
fluctuating,O
in,O
severity.,O
He,O
says,O
he,O
gets,O
headaches,O
above,O
the,O
right,O
eye,O
and,O
runs,O
to,O
his,O
ear,O
,O
,O
he,O
does,O
have,O
a,O
headache,O
now.,O
States,O
that,O
vision,O
is,O
poor,O
"OD,",O
but,O
seems,O
stable.,O
He,B-DRUG USE
was,B-DRUG
using,B-FREQUENCY
Latanoprost,I-FREQUENCY
BID,B-DRUG STOP
,I-DRUG STOP
,I-DRUG STOP
ran,I-DRUG STOP
out,I-DRUG STOP
about,O
2,O
weeks,O
ago.,O
Eye,B-DRUG USE
medications:,I-DRUG USE
Brimonidine,B-DRUG
2x/day,B-FREQUENCY
OU,B-ROUTE
,O
,O
10:00am,O
Dorzolamide/timolol,B-DRUG
2x/day,B-FREQUENCY
OU,B-ROUTE
,O
,O
10:05am,O
Latanoprost,B-DRUG
BID,B-FREQUENCY
OU,B-ROUTE
,O
,O
2,O
weeks,O
ago,O
Assessment,O
Assessment,O
&,O
Plan:,O
42,O
y.o.,O
female,O
Chronic,O
angle,O
closure,O
glaucoma,O
of,O
"eye,",O
"left,",O
severe,O
stage,O
Congential,O
glaucoma,O
with,O
chronic,O
angle,O
"closure,",O
OS,O
,O
,O
IOP,O
fluctuating,O
between,O
mid,O
teen,O
and,O
low,O
"teen,",O
s/p,O
CPC,O
and,O
on,B-DRUG
cosopt.,I-DRUG
,O
,O
had,O
progression,O
from,O
glaucoma,O
when,O
IOP,O
high,O
teen,O
,O
,O
surgery,O
high,O
"risk,",O
on,O
hemodialysis,O
,O
,B-DRUG USE
Continue,B-DRUG
cosopt,B-FREQUENCY
BID,I-FREQUENCY
Chief,O
Complaint:,O
Follow,O
up,O
visit,O
HPI,O
(Edited,O
by,O
physician):6,O
month,O
f/u,O
****,O
having,O
some,O
stomach,O
pain,O
due,O
to,O
Galbladder,O
"stones,",O
but,O
doctor,O
believes,O
might,O
be,O
something,O
else.,O
No,O
eye,O
pain.,O
Vision,O
is,O
about,O
the,O
same.,O
Eye,B-DRUG USE
meds:,I-DRUG USE
Cosopt,B-DRUG
bid,B-FREQUENCY
OS,B-ROUTE
,O
7:30am,O
*****,O
***,O
*********,O
Progress,O
Note,O
*/**/****,O
CC:,O
Follow,O
up,O
visit,O
HPI:,O
*****,O
*********,O
*****,O
is,O
a,O
68,O
y.o.,O
male,O
***,O
pt,O
here,O
for,O
VF,O
review,O
All,O
appears,O
to,O
be,O
stable,O
OU,O
No,O
eye,O
pain,O
or,O
discomfort,O
in,O
either,O
eye,O
Current,B-DRUG USE
ocular,I-DRUG USE
meds:,I-DRUG USE
Timolol,B-DRUG
Q,B-FREQUENCY
HS,I-FREQUENCY
OU,B-ROUTE
Latanoprost,B-DRUG
Q,B-FREQUENCY
HS,I-FREQUENCY
OU,B-ROUTE
***:,O
No,O
specialty,O
comments,O
on,O
file.,O
PLAN:,O
Continue,B-DRUG USE
Timolol,B-DRUG
BID,B-FREQUENCY
OU,B-ROUTE
(Usually,O
just,O
uses,O
in,B-FREQUENCY
once,I-FREQUENCY
daily,O
in,O
AM),O
Latanoprost,B-DRUG
QHS,B-FREQUENCY
OU,B-ROUTE
Return,O
in,O
about,O
4,O
months,O
(around,O
*/**/****),O
for,O
***/IOP,O
check.,O
Glaucoma,O
Clinic,O
Note:,O
*/**/****,O
Glaucoma,O
Diagnosis:,O
Referred,O
by:,O
******,O
*******,O
POAG,O
OS>OD,O
HPI:,O
*******,O
****,O
****,O
is,O
a,O
70,O
y.o.,O
female,O
6,O
month,O
follow,O
up,O
+,O
HVF,O
Vision,O
is,O
stable,O
OU.,O
Denies,O
any,O
eye,O
pain.,O
Eye,B-DRUG USE
medications:,I-DRUG USE
Timolol,B-DRUG
qam,B-FREQUENCY
OS,B-ROUTE
,O
,O
5:30am,O
Latanoprost,B-DRUG
qhs,B-FREQUENCY
OU,B-ROUTE
,O
,O
9pm,O
Subjective,O
Referred,O
by,O
****,O
*,O
******,O
****,O
********,O
is,O
a,O
74,O
y.o.,O
female,O
Patient,O
says,O
she,O
thinks,O
she,O
has,O
cellulitis,O
right,O
now,O
,O
,O
she,O
says,O
she,O
is,O
overall,O
sick.,O
Had,O
blood,O
tests,O
done,O
yesterday.,O
She,O
has,O
a,O
cut,O
on,O
her,O
leg,O
that,O
she,O
has,O
had,O
for,O
a,O
month,O
,O
,O
still,O
bleeding.,O
She,O
was,O
put,O
on,O
***********,B-DRUG
**,O
**.,O
******,O
a,O
few,O
weeks,O
"ago,",O
she,O
says,O
she,O
started,O
feeling,O
sick,O
so,O
she,O
stopped,B-DRUG STOP
the,O
eyedrops.,O
She,O
does,O
not,O
have,O
any,O
pain,O
with,O
her,O
eyes,O
since,O
stopping,O
eyedrops.,O
Occasional,O
flashes,O
,O
,O
she,O
does,O
have,O
"floaters,",O
seeing,O
retinal,O
specialist,O
in,O
*****.,O
No,O
consistent,O
headaches.,O
*******,O
of,O
vision,O
is,O
okay.,B-DRUG STOP
Stopped,B-DRUG
dorzolamide,I-DRUG
1.5,O
week,O
ago,O
Eye,B-DRUG USE
meds:,I-DRUG USE
NONE,O
Subjective,O
*****,O
***,O
*********,O
Progress,O
Note,O
*/*/****,O
CC:,O
IOP,O
Check,O
,O
,O
Intraocular,O
Pressure,O
Check,O
Pt,O
here,O
for,O
iop,O
check,O
Using,B-DRUG USE
latanoprost,B-DRUG
,O
,O
eyes,O
have,O
been,O
feeling,O
dry.,O
HPI:,O
*,O
*******,O
********,O
is,O
a,O
84,O
y.o.,O
Female,O
here,O
for,O
undilated,O
IOP,O
check,O
after,O
starting,B-DRUG USE
latanoprost.,B-DRUG
Doing,O
well,O
overall,O
without,O
significant,O
changes,O
in,O
eyes,O
or,O
vision.,O
Endorses,O
excellent,O
drop,O
compliance.,B-ADHERENCE
PLAN:,O
,O
,B-DRUG USE
cont,B-DRUG
latanoprost,B-FREQUENCY
QHS,B-ROUTE
OU,I-ROUTE
,O
,O
cataract,O
surgery,O
OD,O
RTC,O
next,O
available,O
pre,O
op,O
OD,O
Call,O
for,O
decreased,O
"vision,",O
increased,O
"distortion,",O
increased,O
"pain,",O
new,O
floaters,O
or,O
flashing,O
lights.,O
Glaucoma,O
Diagnosis:,O
Referred,O
by:,O
*******,O
*,O
******,O
POAG,O
OS>OD,O
HPI:,O
*******,O
*******,O
*****,O
is,O
a,O
71,O
y.o.,O
female,O
*********,O
by,O
Dr.,O
******,O
for,O
Glaucoma,O
"Eval,",O
possible,O
surgical,O
management.,O
Here,O
today,O
with,O
daughter.,O
Patient,O
states,O
that,O
vision,O
tends,O
to,O
fluctuate,O
throughout,O
the,O
day.,O
She,O
does,O
have,O
dry,O
"eyes,",O
she,O
uses,B-DRUG USE
AT,B-DRUG
"PRN,",B-FREQUENCY
typically,O
at,O
least,O
6x,B-FREQUENCY
daily.,I-FREQUENCY
She,O
has,O
occasional,O
dull,O
pain,O
around,O
the,O
eyes,O
that,O
she,O
feel,O
is,O
sinus,O
related.,O
Reports,O
excellent,B-ADHERENCE
drop,I-ADHERENCE
compliance.,I-ADHERENCE
Eye,B-DRUG USE
medications:,I-DRUG USE
Lumigan,B-DRUG
QHS,B-FREQUENCY
OU,B-ROUTE
,O
,O
2:00am,O
Combigan,B-DRUG
BID,B-FREQUENCY
OU,B-ROUTE
,O
,O
9:00am,O
PF/Regular,B-DRUG
AT,I-DRUG
PRN,B-FREQUENCY
6x,B-FREQUENCY
daily,I-FREQUENCY
at,O
least,O
OU,B-ROUTE
Acyclovir,B-DRUG
400mg,B-STRENGTH
PRN,B-FREQUENCY
*****,O
***,O
*********,O
Progress,O
Note,O
*/**/****,O
Impression/Diagnosis:,O
69,O
y.o.,O
female,O
with,O
Ophthalmologic,O
problems:,O
1.,O
Primary,O
open,O
angle,O
"glaucoma,",O
both,O
"eyes,",O
indeterminate,O
"stage,",O
with,O
pressure,O
in,O
target,O
range,O
on,O
one,O
medication.,O
She,O
is,O
unable,O
to,O
do,O
"***,",O
due,O
to,O
positioning,O
difficulty,O
with,O
wheelchair,O
2.,O
No,O
current,O
signs,O
of,O
diabetic,O
"retinopathy,",O
both,O
eyes,O
Plan/Recommendation:,O
1.,O
Continue,B-DRUG USE
Brimonidine,B-DRUG
BID,B-FREQUENCY
OU.,B-ROUTE
Stop,O
2,B-DRUG STOP
weeks,O
before,O
next,O
visit,O
to,O
assess,O
ongoing,O
need.,O
Return,O
for,O
Visual,O
field,O
24,O
2,O
"OU,",O
Pressure,O
check.,O
Call,O
for,O
decreased,O
"vision,",O
increased,O
"distortion,",O
increased,O
"pain,",O
new,O
floaters,O
or,O
flashing,O
lights.,O
EXAMINATION:,O
See,O
Ophthalmology,O
Module,O
for,O
examination.,O
IMPRESSION:,O
70,O
y.o.,O
female,O
with,O
Ophthalmologic,O
problems:,O
1.,O
Stable,O
after,O
cataract,O
"surgery,",O
both,O
eyes.,O
Reduced,O
vision,O
in,O
both,O
eyes,O
probably,O
due,O
to,O
old,O
vein,O
occlusion,O
2.,O
Stable,O
branch,O
retinal,O
vein,O
"occlusion,",O
both,O
"eyes,",O
with,O
no,O
current,O
indication,O
for,O
injections,O
3.,O
Chronic,O
open,O
angle,O
"glaucoma,",O
both,O
"eyes,",O
with,O
pressure,O
in,O
target,O
range,O
without,O
medication,O
4.,O
"Myopia,",O
both,O
"eyes,",O
with,O
presbyopia,O
PLAN:,O
1.,O
New,O
glasses,O
Rx,O
2.,O
***,O
stop,O
surgery,O
meds.,O
3.,O
Return,O
after,O
6,O
months,O
to,O
see,O
Dr.,O
*******,O
for,O
pressure,O
check,O
and,O
glaucoma,O
"***,",O
and,O
see,O
me,O
as,O
needed,O
Call,O
for,O
decreased,O
"vision,",O
increased,O
"distortion,",O
increased,O
"pain,",O
new,O
floaters,O
or,O
flashing,O
lights.,O
Chief,O
Complaint:,O
Glaucoma,O
Follow,O
up,O
76,O
yo,O
M,O
pt,O
here,O
today,O
for,O
6,O
month,O
f/u,O
+,O
HVF,O
VA,O
stable,O
no,O
changes.,O
Not,O
currently,O
on,O
any,O
glaucoma,O
"gtts,",O
only,O
takes,B-DRUG USE
AT's,B-DRUG
QAM.,B-FREQUENCY
S/p,O
Trabs,O
OU.,O
No,O
concern,O
today.,O
Eye,B-DRUG USE
meds:,I-DRUG USE
None,O
Impression/Diagnosis:,O
86,O
y.o.,O
female,O
with,O
Ophthalmologic,O
problems:,O
1.,O
Primary,O
open,O
angle,O
"glaucoma,",O
mild,O
stage,O
in,O
right,O
"eye,",O
moderate,O
stage,O
in,O
left,O
"eye,",O
with,O
borderline,O
pressure,O
control,O
on,O
2,O
medications,O
in,O
the,O
left,O
eye,O
2.,O
"Ptosis,",O
both,O
eyes.,O
Her,O
symptom,O
of,O
blurred,O
vision,O
in,O
the,O
left,O
eye,O
is,O
likely,O
due,O
to,O
ptosis.,O
She,O
declines,O
referral,O
for,O
possible,O
surgery,O
3.,O
Stable,O
corneal,O
"opacities,",O
both,O
eyes,O
Plan/Recommendation:,O
1.,O
Continue,B-DRUG USE
latanoprost,B-DRUG
nightly,B-FREQUENCY
OU,B-ROUTE
Return,O
in,O
about,O
6,O
months,O
(around,O
*/*/****),O
for,O
Dilated,O
"exam,",O
Glaucoma,O
"***,",O
Pressure,O
check.,O
*****,O
***,O
*********,O
Progress,O
Note,O
*/**/****,O
CC:,O
Follow,O
up,O
visit,O
HPI:,O
****,O
******,O
******,O
is,O
a,O
88,O
y.o.,O
female,O
Patient,O
returns,O
for,O
***,O
and,O
visual,O
field,O
review,O
and,O
IOP,O
check.,O
*******,O
states,O
that,O
Pt's,O
eyesight,O
does,O
vary,O
from,O
week,O
to,O
week.,O
Current,B-DRUG USE
Ocular,I-DRUG USE
Medications:,I-DRUG USE
Latanoprost,B-DRUG
OU,B-ROUTE
QHS,B-FREQUENCY
Brimonidine,B-DRUG
OD,B-ROUTE
BID,B-FREQUENCY
Systane,B-DRUG
"TID,",B-FREQUENCY
OS,B-ROUTE
Timolol,B-DRUG
OD,B-ROUTE
Daily,B-FREQUENCY
PreserVision,O
*****,B-DRUG
2,I-DRUG
PO,B-ROUTE
BID,B-FREQUENCY
PLAN:,O
1.,O
Continue:,B-DRUG USE
Latanoprost,B-DRUG
OU,B-ROUTE
QHS,B-FREQUENCY
Brimonidine,B-DRUG
OD,B-ROUTE
BID,B-FREQUENCY
Systane,B-DRUG
"TID,",B-FREQUENCY
OS,B-ROUTE
Timolol,B-DRUG
OD,B-ROUTE
Daily,B-FREQUENCY
PreserVision,O
*****,B-DRUG
2,I-DRUG
PO,B-ROUTE
BID,B-FREQUENCY
2.,O
Continue,O
care,O
with,O
Dr.,O
******,O
Assessment,O
&,O
Plan,O
Note:,O
Office,O
Visit,O
Written,O
**/**/****,O
by,O
*******,O
*****,O
Primary,O
open,O
angle,O
glaucoma,O
of,O
both,O
"eyes,",O
severe,O
stage,O
,O
,O
s/p,O
2nd,O
site,O
trab,O
OD,O
(**/**/**).,O
,O
,O
IOP,O
stable,O
near,O
"10mmHg,",O
was,O
**,O
**,O
pre,O
surgery.,O
,O
,O
HVF,O
**,O
*,O
new,O
baseline,O
,O
,O
HVF,O
24,O
2,O
totally,O
depressed,O
OD,O
,O
,O
do,O
not,O
need,O
to,O
get,O
in,O
future.,O
OS,O
stable,O
but,O
unreliable.,O
,O
,O
***,O
RNFL,O
near,O
floor,O
"OD,",O
thinning,O
OS.,O
,O
,O
***,O
macula,O
with,O
"ERM,",O
seen,O
by,O
"******,",O
cont.,O
To,O
obs,O
for,O
now.,O
,O
,B-DRUG STOP
stop,B-DRUG
pred,I-DRUG
,O
,B-DRUG USE
Cont.,B-DRUG
cosopt,B-FREQUENCY
BID,B-ROUTE
OS,I-ROUTE
and,B-DRUG
timolol,B-FREQUENCY
qAM,B-ROUTE
OD,B-DRUG
AT,B-FREQUENCY
PRN,I-FREQUENCY
*****,O
***,O
*********,O
Progress,O
Note,O
**/**/****,O
CC:,O
Glaucoma,O
HPI:,O
*****,O
*********,O
******,O
is,O
a,O
83,O
y.o.,O
male,O
Patient,O
returns,O
for,O
***,O
review/IOP,O
Haven't,O
noticed,O
any,O
"changes,",O
same,O
O,O
same,O
O,O
**,B-DRUG USE
meds,I-DRUG USE
Latanoprost,B-DRUG
QHS,B-FREQUENCY
OU,B-ROUTE
HPI:,O
****,O
****,O
"(********),",O
78,O
y.o.,O
year,O
old,O
male,O
from,O
********,O
:,O
Patient,O
presents,O
with:,O
Follow,O
up,O
visit,O
Patient,O
states,O
vision,O
is,O
a,O
little,O
********,O
in,O
left,O
eye,O
at,O
distance,O
since,O
last,O
visit.,O
Vision,O
in,O
distance,O
is,O
********,O
without,O
his,O
glasses,O
on.,O
With,O
glasses,O
on,O
vision,O
is,O
good.,O
Using,B-DRUG USE
latanoprost,B-DRUG
qHS,B-FREQUENCY
OU,B-ROUTE
and,O
Timolol,B-DRUG
BID,B-FREQUENCY
OU.,B-ROUTE
Plan:,O
Continue,B-DRUG USE
